time_day,theta,ec_soil,target_ec,irrigation_mm_h,etc_mm_h,q_f,q_a,event_marker
44.427083333333336,0.3328085963712877,0.5665024347685352,1.5,0.0,0.35074470492833804,0.0,0.0,0.0
44.4375,0.3326766978120744,0.5667270397842404,1.5,0.0,0.31520436140791847,0.0,0.0,0.0
44.447916666666664,0.332506568829717,0.5670170090768538,1.5,0.0,0.3763730384384659,0.0,0.0,0.0
44.458333333333336,0.33232312308561307,0.5673300082331687,1.5,0.0,0.3976798572329633,0.0,0.0,0.0
44.46875,0.33216206999103753,0.5676050855575422,1.5,0.0,0.3618516179874867,0.0,0.0,0.0
44.479166666666664,0.3319701806831257,0.5679331793243099,1.5,0.0,0.4111895593255797,0.0,0.0,0.0
44.489583333333336,0.33182302536720804,0.5681850436617263,1.5,0.0,0.33961517213497006,0.0,0.0,0.0
44.5,0.33162126539911985,0.5685307301669007,1.5,0.0,0.42698261560779593,0.0,0.0,0.0
44.510416666666664,0.3314216137358002,0.5688732187108634,1.5,0.0,0.42360932797810136,0.0,0.0,0.0
44.520833333333336,0.3312266464533266,0.5692080699878113,1.5,0.0,0.41611431862444886,0.0,0.0,0.0
44.53125,0.331088086230673,0.5694462833219475,1.5,0.0,0.3258630229125088,0.0,0.0,0.0
44.541666666666664,0.3309251890703483,0.5697265919402524,1.5,0.0,0.3648021231862022,0.0,0.0,0.0
44.552083333333336,0.33074910154176806,0.5700299087053579,1.5,0.0,0.38590671239505425,0.0,0.0,0.0
44.5625,0.3305678330840077,0.5703424873415315,1.5,0.0,0.39419619908322034,0.0,0.0,0.0
44.572916666666664,0.3304427470580942,0.5705583851809798,1.5,0.0,0.3043043081283041,0.0,0.0,0.0
44.583333333333336,0.33027714032460587,0.5708444731322723,1.5,0.0,0.3691374402479629,0.0,0.0,0.0
44.59375,0.33013799889920814,0.5710850637759937,1.5,0.0,0.3267929473030661,0.0,0.0,0.0
44.604166666666664,0.3299826026570549,0.5713540005991656,1.5,0.0,0.3528006541117724,0.0,0.0,0.0
44.614583333333336,0.3298767288258629,0.5715373764839261,1.5,0.0,0.27356479657396277,0.0,0.0,0.0
44.625,0.32975947546884943,0.5717405993813307,1.5,0.0,0.2917720378881866,0.0,0.0,0.0
